13229,93,141
13230,94,142
13231,94,142
13232,94,142
13234,94,142
13235,94,142
13236,95,143
13237,97,145
13238,98,146
13239,98,146
13240,98,146
13242,98,146
13243,98,146
13244,98,146
13245,98,146
13246,98,146
13247,98,146
13248,98,146
13249,98,146
13251,98,146
13252,98,146
13253,98,146
13254,98,146
13255,98,146
13256,98,146
13257,98,146
13258,98,146
13259,98,146
13261,98,146
13262,98,146
13263,98,146
13264,98,146
13265,98,146
13266,98,146
13267,98,146
13268,98,146
13269,98,146
13271,98,146
13272,98,146
13273,98,146
13274,98,146
13275,98,146
13276,98,146
13277,98,146
13278,98,146
13279,98,146
13280,98,146
13282,98,146
13283,98,146
13284,98,146
13285,98,146
13286,98,146
13287,98,146
13288,98,146
13289,98,146
13290,98,146
13291,98,146
13292,98,146
13294,98,146
13295,98,146
13296,98,146
13297,98,146
13298,98,146
13299,98,146
13300,98,146
13302,98,146
13303,98,146
13304,98,146
13305,98,146
13306,98,146
13307,98,146
13308,98,146
13309,98,146
13310,98,146
13312,98,146
13313,98,146
13314,98,146
13315,98,146
13316,99,147
13317,99,147
13318,99,147
13319,99,147
13321,99,147
13322,99,147
13323,99,147
13324,99,147
13325,99,147
13326,99,147
13327,99,147
13328,99,147
13329,99,147
13330,99,147
13331,99,147
13333,99,147
13334,99,147
13335,99,147
13336,99,147
13337,99,147
13338,99,147
13339,99,147
13340,99,147
13341,99,147
13342,99,147
13344,99,147
13345,99,147
13346,99,147
13347,99,147
13348,99,147
13349,99,147
13351,99,147
13352,99,147
13353,99,147
13354,99,147
13355,99,147
13356,99,147
13357,99,147
13358,99,147
13359,99,147
13361,99,147
13362,99,147
13363,99,147
13364,99,147
13365,99,147
13366,99,147
13367,99,147
13368,99,147
13369,99,147
13371,99,147
13372,99,147
13373,99,147
13374,99,147
13375,99,147
13376,99,147
13377,99,147
13378,99,147
13379,99,147
13380,99,147
13382,99,147
13383,99,147
13384,99,147
13385,99,147
13386,99,147
13387,99,147
13388,99,147
13389,99,147
13390,99,147
13392,99,147
13393,99,147
13394,99,147
13395,99,147
13396,99,147
13397,99,147
13398,99,147
13399,99,147
13400,99,147
13402,99,147
13403,99,147
13404,99,147
13405,99,147
13406,99,147
13407,99,147
13408,99,147
13409,99,147
13410,99,147
13412,99,147
13413,99,147
13414,99,147
13415,99,147
13416,99,147
13417,99,147
13418,99,147
13419,99,147
13420,99,147
13422,99,147
13423,99,147
13424,99,147
13425,99,147
13426,99,147
13427,99,147
13428,99,147
13429,99,147
13430,99,147
13431,99,147
13433,99,147
13434,99,147
13435,99,147
13436,99,147
13437,99,147
13438,99,147
13439,99,147
13440,99,147
13441,99,147
13443,99,147
13444,99,147
13445,99,147
13446,99,147
13447,99,147
13448,99,147
13449,99,147
13450,99,147
13452,99,147
13453,99,147
13454,99,147
13455,99,147
13456,99,147
13457,99,147
13458,99,147
13459,99,147
13460,99,147
13462,99,147
13463,99,147
13464,99,147
13465,99,147
13466,99,147
13467,99,147
13468,99,147
13469,99,147
13470,99,147
13472,99,147
13473,99,147
13474,99,147
13475,99,147
13476,99,147
13477,99,147
13478,99,147
13479,99,147
13480,99,147
13482,99,147
13483,99,147
13484,99,147
13485,99,147
13486,99,147
13487,99,147
13488,99,147
13489,99,147
13490,99,147
13491,99,147
13493,99,147
13494,99,147
13495,99,147
13496,99,147
13497,99,147
13498,99,147
13499,99,147
13500,99,147
13501,99,147
13503,99,147
13504,99,147
13505,99,147
13506,99,147
13507,99,147
13508,99,147
13509,99,147
13511,99,147
13512,99,147
13513,99,147
13514,99,147
13515,99,147
13516,99,147
13517,99,147
13518,99,147
13519,99,147
13521,99,147
13522,99,147
13523,99,147
13524,99,147
13525,99,147
13526,99,147
13527,99,147
13528,99,147
13529,99,147
13530,99,147
13531,99,147
13532,99,147
13533,99,147
13534,99,147
13535,99,147
13536,99,147
13537,99,147
13538,99,147
13539,99,147
13542,99,147
13543,99,147
13544,99,147
13545,99,147
13546,99,147
13547,99,147
13548,99,147
13549,99,147
13551,99,147
13552,99,147
13553,99,147
13554,99,147
13555,99,147
13556,99,147
13557,99,147
13558,99,147
13559,99,147
13561,99,147
13562,99,147
13563,99,147
13564,99,147
13565,99,147
13566,99,147
13567,99,147
13568,99,147
13569,99,147
13570,99,147
13571,99,147
13572,99,147
13573,99,147
13574,99,147
13575,99,147
13577,99,147
13578,99,147
13579,99,147
13580,99,147
13582,99,147
13583,99,147
13584,99,147
13585,99,147
13586,99,147
13587,99,147
13588,99,147
13589,99,147
13590,99,147
13592,99,147
13593,99,147
13594,99,147
13595,99,147
13596,99,147
13597,99,147
13598,99,147
13599,99,147
13600,99,147
13601,99,147
13603,99,147
13604,99,147
13605,99,147
13606,99,147
13607,99,147
13608,99,147
13609,99,147
13610,99,147
13611,99,147
13612,99,147
13614,99,147
13615,99,147
13616,99,147
13617,99,147
13618,99,147
13619,99,147
13620,99,147
13621,99,147
13622,99,147
13623,99,147
13625,99,147
13626,99,147
13627,99,147
13628,99,147
13629,99,147
13630,99,147
13631,99,147
13632,99,147
13633,99,147
13634,99,147
13636,99,147
13637,99,147
13638,99,147
13639,99,147
13640,99,147
13641,99,147
13642,99,147
13643,99,147
13644,99,147
13645,99,147
13646,99,147
13647,99,147
13648,99,147
13649,99,147
13650,99,147
13651,99,147
13652,99,147
13653,99,147
13654,99,147
13655,99,147
13656,99,147
13657,99,147
13658,99,147
13659,99,147
13660,99,147
13661,99,147
13662,99,147
13663,99,147
13664,99,147
13665,99,147
13666,99,147
13667,99,147
13668,99,147
13669,99,147
13670,99,147
13671,99,147
13673,99,147
13674,99,147
13675,99,147
13676,99,147
13677,99,147
13678,99,147
13679,99,147
13680,99,147
13681,99,147
13682,99,147
13683,99,147
13684,99,147
13685,99,147
13686,99,147
13687,99,147
13688,99,147
13689,99,147
13690,99,147
13691,99,147
13692,99,147
13693,99,147
13694,99,147
13696,99,147
13697,99,147
13698,99,147
13699,99,147
13700,99,147
13701,99,147
13702,99,147
13703,99,147
13704,99,147
13705,99,147
13706,99,147
13707,99,147
13708,99,147
13709,99,147
13716,99,147
13717,99,147
13718,99,147
13719,99,147
13720,99,147
13721,99,147
13722,99,147
13723,99,147
13724,99,147
13725,99,147
13726,99,147
13727,99,147
13728,99,147
13729,99,147
13730,99,147
13731,99,147
13732,99,147
13733,99,147
13734,99,147
13735,99,147
13736,99,147
13737,99,147
13738,99,147
13739,99,147
13740,99,147
13741,99,147
13742,99,147
13743,99,147
13744,99,147
13745,99,147
13746,99,147
13747,99,147
13748,99,147
13749,99,147
13750,99,147
13751,99,147
13752,99,147
13753,99,147
13754,99,147
13755,99,147
13756,99,147
13757,99,147
13758,99,147
13759,99,147
13760,99,147
13761,99,147
13762,99,147
13763,99,147
13764,99,147
13765,99,147
13766,99,147
13767,99,147
13768,99,147
13769,99,147
13770,99,147
13771,99,147
13772,99,147
13773,99,147
13774,99,147
13775,99,147
13776,99,147
13777,99,147
13778,99,147
13779,99,147
13784,99,147
13785,99,147
13786,99,147
13787,99,147
13788,99,147
13789,99,147
13794,99,147
13795,99,147
13796,99,147
13797,99,147
13798,99,147
13799,99,147
13800,99,147
13801,99,147
13802,99,147
13804,99,147
13805,99,147
13806,99,147
13807,99,147
13808,99,147
13809,99,147
13810,99,147
13812,99,147
13813,99,147
13814,99,147
13815,99,147
13816,99,147
13817,99,147
13818,99,147
13819,99,147
13820,99,147
13821,99,147
13822,99,147
13824,99,147
13825,99,147
13826,99,147
13827,99,147
13828,99,147
13829,99,147
13830,99,147
13831,99,147
13833,99,147
13834,99,147
13835,99,147
13836,99,147
13837,99,147
13838,99,147
13839,99,147
13840,99,147
13841,99,147
13842,99,147
13844,99,147
13845,99,147
13846,99,147
13847,99,147
13848,99,147
13849,99,147
13850,99,147
13852,99,147
13853,99,147
13854,99,147
13855,99,147
13856,99,147
13857,99,147
13858,99,147
13859,99,147
13860,99,147
13861,99,147
13862,99,147
13864,99,147
13865,99,147
13866,99,147
13867,99,147
13868,99,147
13869,99,147
13870,99,147
13872,99,147
13873,99,147
13874,99,147
13875,99,147
13876,99,147
13877,99,147
13878,99,147
13879,99,147
13880,99,147
13882,99,147
13883,99,147
13884,99,147
13885,99,147
13886,99,147
13887,99,147
13888,99,147
13889,99,147
13890,99,147
13891,99,147
13892,99,147
13893,99,147
13894,99,147
13895,99,147
13896,99,147
13897,99,147
13899,99,147
13900,99,147
13901,99,147
13902,99,147
13904,99,147
13905,99,147
13906,99,147
13907,99,147
13908,99,147
13909,99,147
13910,99,147
13912,99,147
13913,99,147
13914,99,147
13915,99,147
13916,99,147
13917,99,147
13918,99,147
13919,99,147
13921,99,147
13922,99,147
13923,99,147
13924,99,147
13925,99,147
13926,99,147
13927,99,147
13928,99,147
13929,99,147
13930,99,147
13931,99,147
13933,99,147
13934,99,147
13935,99,147
13936,99,147
13937,99,147
13938,99,147
13939,99,147
13940,99,147
13942,99,147
13943,99,147
13944,99,147
13945,99,147
13946,99,147
13947,99,147
13948,99,147
13949,99,147
13951,99,147
13952,99,147
13953,99,147
13954,99,147
13955,99,147
13956,99,147
13957,99,147
13958,99,147
13959,99,147
13960,99,147
13961,99,147
13963,99,147
13964,99,147
13965,99,147
13966,99,147
13967,99,147
13968,99,147
13969,99,147
13971,99,147
13972,99,147
13973,99,147
13974,99,147
13975,99,147
13976,99,147
13977,99,147
13978,99,147
13979,99,147
13980,99,147
13982,99,147
13983,99,147
13984,99,147
13985,99,147
13986,99,147
13987,99,147
13988,99,147
13989,99,147
13990,99,147
13991,99,147
13992,99,147
13993,99,147
13994,99,147
13996,99,147
13997,99,147
13998,99,147
13999,99,147
14000,99,147
14001,99,147
14002,99,147
14003,99,147
14004,99,147
14006,99,147
14007,99,147
14008,99,147
14009,99,147
14011,99,147
14012,99,147
14013,99,147
14014,99,147
14015,99,147
14016,99,147
14017,99,147
14018,99,147
14019,99,147
14021,99,147
14022,99,147
14023,99,147
14024,99,147
14025,99,147
14026,99,147
14027,99,147
14028,99,147
14029,99,147
14030,99,147
14032,99,147
14033,99,147
14034,99,147
14035,99,147
14036,99,147
14037,99,147
14038,99,147
14039,99,147
14040,99,147
14041,99,147
14042,99,147
14043,99,147
14044,99,147
14045,99,147
14046,99,147
14047,99,147
14049,99,147
14050,99,147
14051,99,147
14052,99,147
14053,99,147
14054,99,147
14055,99,147
14056,99,147
14057,99,147
14058,99,147
14061,99,147
14062,99,147
14063,99,147
14064,99,147
14065,99,147
14066,99,147
14067,99,147
14068,99,147
14069,99,147
14070,99,147
14071,99,147
14072,99,147
14073,99,147
14074,99,147
14075,99,147
14076,99,147
14077,99,147
14078,99,147
14079,99,147
14080,99,147
14081,99,147
14082,99,147
14083,99,147
14084,99,147
14085,99,147
14086,99,147
14089,99,147
14090,99,147
14091,99,147
14092,99,147
14094,99,147
14095,99,147
14096,99,147
14097,99,147
14098,99,147
14099,99,147
14100,99,147
14101,99,147
14103,99,147
14104,99,147
14105,99,147
14106,99,147
14107,99,147
14108,99,147
14109,99,147
14110,99,147
14112,99,147
14113,99,147
14114,99,147
14115,99,147
14116,99,147
14117,99,147
14118,99,147
14119,99,147
14121,99,147
14122,99,147
14123,99,147
14124,99,147
14125,99,147
14126,99,147
14127,99,147
14128,99,147
14129,99,147
14130,99,147
14131,99,147
14133,99,147
14134,99,147
14135,99,147
14136,99,147
14137,99,147
14138,99,147
14139,99,147
14140,99,147
14141,99,147
14143,99,147
14144,99,147
14145,99,147
14146,99,147
14147,99,147
14148,99,147
14149,99,147
14151,99,147
14152,99,147
14153,99,147
14154,99,147
14155,99,147
14156,99,147
14157,99,147
14158,99,147
14159,99,147
14161,99,147
14162,99,147
14163,99,147
14164,99,147
14165,99,147
14166,99,147
14167,99,147
14168,99,147
14169,99,147
14171,99,147
14172,99,147
14173,99,147
14174,99,147
14175,99,147
14176,99,147
14177,99,147
14178,99,147
14179,99,147
14180,99,147
14182,99,147
14183,99,147
14184,99,147
14185,99,147
14186,99,147
14187,99,147
14188,99,147
14189,99,147
14190,99,147
14192,99,147
14193,99,147
14194,99,147
14195,99,147
14196,99,147
14197,99,147
14198,99,147
14199,99,147
14200,99,147
14202,99,147
14203,99,147
14204,99,147
14205,99,147
14206,99,147
14207,99,147
14208,99,147
14209,99,147
14210,99,147
14212,99,147
14213,99,147
14214,99,147
14215,99,147
14216,99,147
14217,99,147
14218,99,147
14219,99,147
14220,99,147
14221,99,147
14223,99,147
14224,99,147
14225,99,147
14226,99,147
14227,99,147
14228,99,147
14229,99,147
14230,99,147
14231,99,147
14233,99,147
14234,99,147
14235,99,147
14236,99,147
14237,99,147
14238,99,147
14239,99,147
14240,99,147
14241,99,147
14242,99,147
14244,99,147
14245,99,147
14246,99,147
14247,99,147
14248,99,147
14249,99,147
14250,99,147
14252,99,147
14253,99,147
14254,99,147
14255,99,147
14256,99,147
14257,99,147
14258,99,147
14259,99,147
14260,99,147
14261,99,147
14262,99,147
14263,99,147
14265,99,147
14266,99,147
14267,99,147
14268,99,147
14269,99,147
14270,99,147
14271,99,147
14273,99,147
14274,99,147
14275,99,147
14276,99,147
14277,99,147
14278,99,147
14279,99,147
14281,99,147
14282,99,147
14283,99,147
14284,99,147
14285,99,147
14286,99,147
14287,99,147
14288,99,147
14289,99,147
14290,99,147
14292,99,147
14293,99,147
14294,99,147
14295,99,147
14296,99,147
14297,99,147
14298,99,147
14299,99,147
14300,99,147
14302,99,147
14303,99,147
14304,99,147
14305,99,147
14306,99,147
14307,99,147
14308,99,147
14309,99,147
14310,99,147
14312,99,147
14313,99,147
14314,99,147
14315,99,147
14316,99,147
14317,99,147
14318,99,147
14319,99,147
14320,99,147
14321,99,147
14323,99,147
14324,99,147
14325,99,147
14326,99,147
14327,99,147
14328,99,147
14329,99,147
14330,99,147
14331,99,147
14333,99,147
14334,99,147
14335,99,147
14336,99,147
14337,99,147
14338,99,147
14339,99,147
14340,99,147
14341,99,147
14342,99,147
14344,99,147
14345,99,147
14346,99,147
14347,99,147
14348,99,147
14349,99,147
14350,99,147
14351,99,147
14352,99,147
14353,99,147
14355,99,147
14356,99,147
14357,99,147
14358,99,147
14359,99,147
14360,99,147
14361,99,147
14362,99,147
14363,99,147
14364,99,147
14366,99,147
14367,99,147
14368,99,147
14369,99,147
14370,99,147
14371,99,147
14372,99,147
14373,99,147
14374,99,147
14375,99,147
14377,99,147
14378,99,147
14379,99,147
14380,99,147
14381,99,147
14382,99,147
14383,99,147
14384,99,147
14385,99,147
14386,99,147
14388,99,147
14389,99,147
14390,99,147
14391,99,147
14392,99,147
14393,99,147
14394,99,147
14395,99,147
14396,99,147
14397,99,147
14399,99,147
14400,99,147
14401,99,147
14402,99,147
14403,99,147
14404,99,147
14405,99,147
14406,99,147
14407,99,147
14408,99,147
14411,99,147
14412,99,147
14413,99,147
14414,99,147
14415,99,147
14416,99,147
14417,99,147
14418,99,147
14419,99,147
14420,99,147
14422,99,147
14423,99,147
14424,99,147
14425,99,147
14426,99,147
14427,99,147
14428,99,147
14429,99,147
14430,99,147
14431,99,147
14433,99,147
14434,99,147
14435,99,147
14436,99,147
14437,99,147
14438,99,147
14439,99,147
14440,99,147
14441,99,147
14442,99,147
14444,99,147
14445,99,147
14446,99,147
14447,99,147
14448,99,147
14449,99,147
14450,99,147
14451,99,147
14452,99,147
14453,99,147
14455,99,147
14456,99,147
14457,99,147
14458,99,147
14459,99,147
14460,99,147
14461,99,147
14462,99,147
14463,99,147
14464,99,147
14466,99,147
14467,99,147
14468,99,147
14469,99,147
14470,99,147
14471,99,147
14472,99,147
14473,99,147
14474,99,147
14475,99,147
14477,99,147
14478,99,147
14479,99,147
