10208,4.7093e+06,440
10234,2.7347e+06,437
10267,3.657e+06,423
10292,2.7166e+06,409
10317,2.7309e+06,427
10342,2.7481e+06,431
10375,3.6652e+06,437
10400,2.76e+06,410
10425,2.7567e+06,418
10450,2.7719e+06,431
10475,2.7522e+06,442
10508,3.666e+06,414
10533,2.7734e+06,414
10558,2.7787e+06,427
10583,2.7477e+06,437
10616,3.6904e+06,435
10641,2.768e+06,409
10666,2.7755e+06,425
10691,2.7754e+06,432
10717,2.7828e+06,438
10749,3.7377e+06,410
10774,2.7677e+06,415
10799,2.7876e+06,423
10824,2.79e+06,437
10857,3.7309e+06,425
10882,2.7847e+06,414
10907,2.8093e+06,421
10932,2.8029e+06,433
10958,2.8082e+06,441
10990,2.8102e+06,402
11015,2.7986e+06,458
11040,2.804e+06,427
11065,2.7985e+06,438
11098,3.7601e+06,426
11123,2.8326e+06,413
11148,2.8084e+06,427
11173,2.835e+06,433
11206,3.7667e+06,439
11231,2.8289e+06,5.2469e+05
11256,2.8187e+06,417
11281,2.8258e+06,430
11307,2.8258e+06,439
11339,2.8373e+06,410
11364,2.8428e+06,415
11389,2.8431e+06,426
11414,2.8419e+06,437
11447,3.7928e+06,423
11472,2.8313e+06,417
11497,2.8602e+06,424
11522,2.8673e+06,434
11555,3.8167e+06,439
11580,2.8537e+06,412
11605,2.8778e+06,414
11630,2.8653e+06,428
11655,2.8735e+06,440
11688,3.8458e+06,414
11713,2.8658e+06,417
11738,2.875e+06,425
11763,2.8807e+06,434
11796,3.8365e+06,433
11821,2.8946e+06,410
11846,2.8877e+06,431
11871,2.8998e+06,433
11897,2.8932e+06,447
11929,2.8983e+06,406
11954,2.8957e+06,416
11979,2.907e+06,426
12004,2.8983e+06,441
12037,3.891e+06,420
12062,2.9035e+06,412
12087,2.9224e+06,424
12112,2.9342e+06,435
12145,3.8956e+06,447
12170,2.9243e+06,401
12195,2.9436e+06,423
12220,2.9316e+06,432
12246,2.9283e+06,442
12278,2.9624e+06,408
12303,2.9644e+06,417
12328,2.9453e+06,438
12353,2.9734e+06,441
12386,3.9503e+06,416
12411,2.9628e+06,414
12436,2.9746e+06,425
12461,2.9764e+06,434
12494,3.9691e+06,448
12519,2.971e+06,402
12544,2.9684e+06,422
12569,2.9855e+06,433
12595,2.9775e+06,442
12627,3.9557e+06,410
12652,2.9686e+06,415
12677,2.9913e+06,434
12702,2.978e+06,437
12735,3.9957e+06,415
12760,3.0063e+06,421
12785,2.9858e+06,424
12810,2.974e+06,434
12843,3.9867e+06,440
12868,3.0062e+06,406
12893,2.9949e+06,431
12918,2.9947e+06,430
12943,3.0039e+06,441
12976,3.994e+06,417
13002,3.0145e+06,412
13027,3.0235e+06,434
13052,3.0046e+06,439
13085,3.9363e+06,426
13110,3.0338e+06,418
13135,3.026e+06,426
13160,3.0265e+06,435
13193,4.034e+06,436
13218,3.0195e+06,405
13243,3.0353e+06,420
13268,3.0318e+06,436
13301,4.0452e+06,438
13326,3.0422e+06,414
13351,3.0586e+06,419
13378,3.0414e+06,431
13406,3.0499e+06,441
13438,4.0686e+06,406
13463,3.0607e+06,416
13488,3.0523e+06,428
13513,3.0635e+06,432
13546,4.0856e+06,429
13571,3.0643e+06,409
13596,3.0435e+06,425
13621,3.063e+06,433
13654,4.0881e+06,443
13679,3.0526e+06,408
13704,3.08e+06,416
13729,3.0762e+06,429
13755,3.0685e+06,439
13787,4.0997e+06,410
13812,3.0635e+06,416
13837,3.0759e+06,426
13862,3.0611e+06,441
13895,4.1168e+06,430
13920,3.0987e+06,412
13945,3.1083e+06,425
13970,3.1131e+06,434
13996,3.0962e+06,439
14028,3.1235e+06,409
14053,3.1354e+06,416
14078,3.1457e+06,432
14103,3.1201e+06,435
14136,4.1625e+06,419
14161,3.128e+06,418
14186,3.142e+06,422
14211,3.1261e+06,433
14244,4.1715e+06,463
14269,3.1167e+06,408
14294,3.1358e+06,427
14319,3.1447e+06,429
14344,3.1141e+06,437
14377,4.1809e+06,435
14402,3.1423e+06,415
14427,3.1445e+06,426
14452,3.1533e+06,434
14485,4.17e+06,433
14510,3.1362e+06,407
14535,3.1454e+06,425
14560,3.1714e+06,433
14593,4.2409e+06,441
14618,3.1698e+06,407
14643,3.1875e+06,420
14668,3.1938e+06,431
14693,3.1944e+06,439
14726,4.2312e+06,421
14751,3.2002e+06,416
14776,3.2026e+06,424
14801,3.1801e+06,436
14834,4.2347e+06,436
14859,3.1939e+06,407
14884,3.2018e+06,420
14909,3.1253e+06,433
14942,4.2703e+06,452
14967,3.1986e+06,403
14992,3.2235e+06,417
15017,3.2042e+06,429
15043,3.2008e+06,442
15075,4.2704e+06,411
15100,3.2187e+06,412
15125,3.2324e+06,428
15150,3.2173e+06,438
15183,4.277e+06,415
15208,3.2222e+06,413
15233,3.2312e+06,424
15258,3.2363e+06,438
15291,4.3095e+06,442
15316,3.2354e+06,403
15341,3.2303e+06,420
15366,3.2469e+06,407
15392,3.2828e+06,437
15424,3.2669e+06,408
15449,3.276e+06,415
15474,3.2779e+06,429
15499,3.278e+06,432
15532,4.3688e+06,423
15557,3.2864e+06,414
15582,3.2894e+06,425
15607,3.2924e+06,430
15640,4.402e+06,444
15665,3.3077e+06,402
15690,3.2857e+06,424
15715,3.2932e+06,437
15748,4.394e+06,443
15773,3.2925e+06,412
15798,3.3105e+06,417
15823,3.308e+06,427
15848,3.2977e+06,443
15881,4.4345e+06,422
15906,3.3385e+06,420
15931,3.3256e+06,422
15956,3.3362e+06,433
15989,4.4378e+06,448
16014,3.3375e+06,409
16039,3.3378e+06,422
16064,3.3394e+06,429
16089,3.338e+06,443
16122,4.4524e+06,415
16147,3.341e+06,414
16172,3.3562e+06,424
16197,3.3558e+06,440
16230,4.4677e+06,416
16255,3.3675e+06,411
16280,3.3671e+06,424
16305,3.3572e+06,428
16331,3.3534e+06,445
16363,3.3609e+06,400
16388,3.3548e+06,425
16413,3.3677e+06,437
16438,3.3655e+06,439
16471,4.5011e+06,424
16496,3.3663e+06,410
16521,3.3765e+06,425
16546,3.3887e+06,437
16579,4.4939e+06,434
16604,3.3929e+06,418
16629,3.3707e+06,422
16654,3.4139e+06,433
16680,3.4051e+06,447
16712,3.442e+06,5.2469e+05
16737,3.3933e+06,419
16762,3.3957e+06,428
16787,3.4233e+06,440
16820,4.5496e+06,425
16845,3.4262e+06,409
16870,3.4302e+06,423
16895,3.4378e+06,432
16928,4.5685e+06,407
16953,3.448e+06,407
16978,3.4623e+06,416
17003,3.4342e+06,431
17028,3.4365e+06,439
17061,4.6098e+06,409
17086,3.4499e+06,409
17111,3.4389e+06,427
17136,3.4583e+06,437
17169,4.6186e+06,434
17194,3.4831e+06,408
17219,3.495e+06,422
17244,3.4904e+06,433
17277,4.6474e+06,430
17302,3.5013e+06,410
17327,3.4984e+06,420
17352,3.4985e+06,431
17385,4.6703e+06,436
17410,3.5037e+06,405
17435,3.5127e+06,423
17460,3.5204e+06,428
17485,3.5077e+06,438
17518,4.6735e+06,397
17543,3.5439e+06,416
17568,3.5117e+06,424
17593,3.5107e+06,436
17626,4.6862e+06,432
17651,3.5301e+06,408
17676,3.5548e+06,420
17701,3.5482e+06,440
17734,4.7059e+06,426
17759,3.5393e+06,403
17784,3.5486e+06,416
17809,3.543e+06,435
17835,3.5362e+06,443
17867,4.7287e+06,412
17892,3.5478e+06,412
17917,3.5488e+06,425
17942,3.5489e+06,439
17975,4.7504e+06,426
18000,3.5694e+06,417
18025,3.5871e+06,419
18050,3.5644e+06,433
18083,4.7636e+06,444
18108,3.6021e+06,405
18133,3.5918e+06,419
18158,3.6039e+06,431
18184,3.615e+06,240
18216,3.5897e+06,408
18241,3.6144e+06,416
18266,3.6187e+06,432
18291,3.6143e+06,485
18324,4.8104e+06,420
18349,3.6187e+06,414
18374,3.6236e+06,419
18399,3.6153e+06,434
18432,4.8184e+06,446
18457,3.6487e+06,405
18482,3.6298e+06,414
18507,3.629e+06,432
18540,4.836e+06,442
18565,3.7037e+06,414
18590,3.6186e+06,417
18615,3.6346e+06,428
18640,3.6509e+06,439
18673,4.8639e+06,421
18698,3.6672e+06,419
18723,3.6635e+06,421
18748,3.6638e+06,433
18781,4.8986e+06,445
18806,3.6651e+06,408
18831,3.6788e+06,423
18856,3.6838e+06,432
18882,3.6985e+06,445
18914,4.905e+06,411
18939,3.7093e+06,414
18964,3.7099e+06,427
18989,3.6934e+06,432
19022,4.9411e+06,429
19047,3.7131e+06,412
19072,3.718e+06,422
19097,3.7351e+06,432
19123,3.7187e+06,445
19155,3.7622e+06,401
19180,3.7214e+06,419
19205,3.7771e+06,427
19230,3.7782e+06,437
19263,5.0135e+06,426
19288,3.7778e+06,407
19313,3.795e+06,418
19338,3.8014e+06,435
19371,5.063e+06,424
19396,3.7999e+06,411
19421,3.8241e+06,423
19446,3.8144e+06,432
19472,3.8449e+06,447
19504,3.8448e+06,399
19529,3.8537e+06,419
19554,3.8455e+06,430
19579,3.8653e+06,441
19612,5.1418e+06,427
19637,3.854e+06,417
19662,3.8697e+06,424
19687,3.876e+06,434
19720,5.195e+06,433
19745,3.8926e+06,411
19770,3.8733e+06,417
19795,3.8827e+06,430
19820,3.88e+06,445
19853,5.1754e+06,414
19878,3.909e+06,417
19903,3.925e+06,427
19928,3.9197e+06,438
19961,5.2106e+06,433
19988,3.9062e+06,408
20013,3.9085e+06,421
20038,3.919e+06,435
20071,5.2379e+06,435
20096,3.9198e+06,412
20121,3.9203e+06,428
20146,3.9217e+06,435
20179,5.2628e+06,438
20204,3.9385e+06,410
20229,3.9657e+06,420
20254,3.9448e+06,431
20279,3.9751e+06,434
20312,5.2783e+06,417
20337,3.9406e+06,417
20362,3.9482e+06,426
20387,3.9357e+06,435
20420,5.2895e+06,436
20445,3.9682e+06,407
20470,4.0049e+06,421
20495,3.9644e+06,432
20528,5.3081e+06,446
20553,3.9659e+06,403
20578,3.9978e+06,417
20603,3.9875e+06,429
20629,3.9906e+06,442
20661,5.3161e+06,408
20686,3.9931e+06,414
20711,3.9917e+06,422
20736,3.993e+06,447
20769,5.3258e+06,420
20794,4.023e+06,417
20819,4.0158e+06,423
20844,4.0071e+06,436
20877,5.3291e+06,445
20902,4.0276e+06,406
20927,3.9985e+06,468
20952,4.0175e+06,430
20978,4.0306e+06,439
21010,4.015e+06,408
21035,4.0192e+06,424
21060,4.0223e+06,435
21085,4.0262e+06,439
21118,5.3724e+06,446
21143,4.0247e+06,414
21168,4.0367e+06,427
21193,4.031e+06,436
21226,5.3633e+06,447
21251,4.0403e+06,405
21276,4.0267e+06,427
21301,4.0459e+06,430
21334,5.3861e+06,444
21359,4.0573e+06,415
21384,4.0485e+06,410
21409,4.0738e+06,426
21434,4.0428e+06,439
21467,5.3894e+06,423
21492,4.0491e+06,420
21517,4.0941e+06,424
21542,4.0943e+06,433
21575,5.4387e+06,439
21600,4.066e+06,406
21625,4.0806e+06,422
21650,4.0703e+06,439
21675,4.0932e+06,443
21708,5.466e+06,418
21733,4.0985e+06,414
21758,4.0926e+06,428
21783,4.0994e+06,435
21816,5.4679e+06,431
21841,4.0799e+06,405
21866,4.1046e+06,422
21891,4.1159e+06,432
21917,4.1129e+06,446
21949,4.1128e+06,400
21974,4.1035e+06,419
21999,4.1038e+06,425
22024,4.1137e+06,439
22057,5.4705e+06,422
22082,4.1216e+06,408
22107,4.0967e+06,433
22132,4.1292e+06,440
22165,5.5081e+06,425
22190,4.1226e+06,414
22215,4.1254e+06,422
22240,4.1347e+06,434
22266,4.1462e+06,449
22298,4.122e+06,403
22323,4.1419e+06,418
22348,4.1431e+06,427
22373,4.1617e+06,440
22406,5.5135e+06,427
22431,4.1356e+06,408
22456,4.1453e+06,425
22481,4.1645e+06,432
22514,5.5536e+06,443
22539,4.1531e+06,399
22564,4.1539e+06,417
22589,4.1691e+06,431
22614,4.1419e+06,441
22647,5.5394e+06,410
22672,4.1634e+06,415
22697,4.1444e+06,427
22722,4.1547e+06,435
22755,5.5552e+06,433
22780,4.175e+06,409
22805,4.1689e+06,421
22830,4.1833e+06,434
22863,5.5688e+06,434
22888,4.1586e+06,413
22913,4.1776e+06,423
22938,4.1637e+06,427
22964,4.1899e+06,440
22996,5.5717e+06,409
23021,4.1889e+06,417
23046,4.1407e+06,429
23071,4.1804e+06,437
23104,5.573e+06,422
23129,4.1824e+06,417
23154,4.1898e+06,425
23179,4.1976e+06,431
23212,5.5973e+06,431
23238,4.2074e+06,409
23263,4.1934e+06,423
23288,4.194e+06,434
23321,5.584e+06,442
23346,4.2104e+06,409
23371,4.2183e+06,422
23396,4.196e+06,430
23422,4.2005e+06,436
23454,5.6071e+06,410
23479,4.1988e+06,545
23504,4.2169e+06,428
23529,4.2216e+06,441
23562,5.6205e+06,415
23587,4.2046e+06,417
23612,4.2165e+06,516
23637,4.213e+06,437
23670,5.6479e+06,437
23695,4.2244e+06,408
23723,4.2385e+06,430
23749,4.2406e+06,430
23775,4.2231e+06,441
23807,5.6383e+06,412
23832,4.2438e+06,417
23857,4.2539e+06,433
23882,4.2343e+06,434
23915,5.6538e+06,430
23940,4.2575e+06,412
23965,4.2521e+06,421
23990,4.2389e+06,434
24023,5.6739e+06,447
24048,4.2577e+06,401
24073,4.2492e+06,420
24098,4.2543e+06,447
24124,4.2513e+06,440
24156,4.247e+06,409
24181,4.274e+06,418
24206,4.2542e+06,429
24231,4.2553e+06,439
24264,5.6628e+06,422
24289,4.2507e+06,417
24314,4.2503e+06,420
24339,4.2668e+06,433
24372,5.6601e+06,450
24397,4.2463e+06,406
24422,4.2549e+06,419
24447,4.2774e+06,429
24472,4.3542e+06,437
24505,5.7027e+06,425
24530,4.2704e+06,417
24555,4.2833e+06,423
24580,4.2794e+06,434
24613,5.7105e+06,437
24638,4.2777e+06,415
24663,4.3139e+06,419
24688,4.2959e+06,427
24713,4.3085e+06,440
24746,5.7473e+06,415
24771,4.3197e+06,420
24796,4.346e+06,428
24821,4.325e+06,429
24854,5.7601e+06,436
24879,4.313e+06,407
24904,4.319e+06,424
24929,4.32e+06,434
24955,4.333e+06,446
24987,4.3146e+06,407
25012,4.3357e+06,415
25037,4.3588e+06,429
25062,4.3337e+06,439
25095,5.7887e+06,423
25120,4.3332e+06,412
25145,4.3292e+06,420
25170,4.3392e+06,433
25203,5.7857e+06,447
25228,4.3432e+06,401
25253,4.3419e+06,418
25278,4.3734e+06,435
25304,4.4064e+06,445
25336,4.3974e+06,405
25361,4.4047e+06,422
25386,4.411e+06,428
25411,4.4222e+06,442
25444,5.8827e+06,416
25469,4.4224e+06,413
25494,4.4267e+06,428
25520,4.4333e+06,430
25553,5.9088e+06,439
25578,4.4137e+06,409
25603,4.4171e+06,418
25628,4.4312e+06,435
25654,4.426e+06,440
25686,4.3701e+06,410
25711,4.4377e+06,415
25736,4.4093e+06,430
25761,4.4192e+06,449
25794,5.8677e+06,419
25819,4.4613e+06,415
25844,4.4384e+06,423
25869,4.4458e+06,434
25902,5.9095e+06,442
25927,4.4589e+06,400
25952,4.4459e+06,423
25977,4.4694e+06,436
26010,5.9473e+06,443
